name,city,statenam,state,censdist,year,sworn,civil,elecyear,governor,murder,rape,robbery,assault,burglary,larceny,auto,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim,jid,mayor,date_wa,date_my,web
nashville,29,tn,42,62,1977,896,197,0,0,82,187,1688,1000,8729,12151,2259,9.815177917480469,0.023156404495239258,0.06295996904373169,456589,0,0,1,0.07274842262268066,0.07911854982376099,0.08285516500473022,0.09390991926193237,0.09484559297561646,0.0866660475730896,22.1199951171875,13.169998168945312,612.2109375,165.0164794921875,0.6059999465942383,1,100,0,Aug-79,.,1
nashville,29,tn,42,62,1978,954,209,0,1,81,217,1772,1083,8613,12263,2415,10.263801574707031,0.0446932315826416,0.05807998776435852,452440,0,0,1,0.07177960872650146,0.0770840048789978,0.08068513870239258,0.0937393307685852,0.09589272737503052,0.0884714126586914,22.479995727539062,13.180000305175781,619.6318359375,170.245361328125,0.6519999504089355,1,100,0,Aug-79,Sep-79,1
nashville,29,tn,42,62,1979,928,163,1,0,89,266,1716,1180,9349,13420,2592,10.181816101074219,-0.00801992416381836,0.057919979095458984,444443,0,0,1,0.07084572315216064,0.07512271404266357,0.07859331369400024,0.0935748815536499,0.09690213203430176,0.09021180868148804,22.839996337890625,13.189994812011719,589.53125,172.17626953125,0.7259998321533203,0,100,1,Sep-83,Sep-79,1
nashville,29,tn,42,62,1980,1006,151,0,0,87,295,2027,1225,11482,17189,2581,9.745140075683594,-0.04383444786071777,0.07299995422363281,452025,0,0,1,0.06994479894638062,0.0732308030128479,0.07657551765441895,0.09341621398925781,0.09787583351135254,0.09189057350158691,23.199996948242188,13.199996948242188,558.251953125,157.7669677734375,0.8239998817443848,0,100,0,Sep-84,Sep-79,1
nashville,29,tn,42,62,1981,1039,199,0,0,79,363,1594,1051,10358,17968,2191,9.691963195800781,-0.005471467971801758,0.09074997901916504,458430,0,0,1,0.07034945487976074,0.07297128438949585,0.07557570934295654,0.09101194143295288,0.09557414054870605,0.0920514464378357,23.219985961914062,13.279998779296875,526.95263671875,163.9163818359375,0.9089999198913574,0,100,0,Sep-84,.,1
nashville,29,tn,42,62,1982,1000,208,0,1,67,321,1662,1198,9530,20379,2049,9.537849426269531,-0.01602935791015625,0.11841994524002075,462507,0,0,1,0.07074147462844849,0.07271981239318848,0.07460713386535645,0.08868271112442017,0.09334421157836914,0.09220725297927856,23.239990234375,13.359992980957031,484.273193359375,153.430908203125,0.9649996757507324,0,100,0,Aug-83,Aug-83,1
nashville,29,tn,42,62,1983,956,233,1,0,81,324,1713,1171,8601,17598,1725,9.7890777587890625,0.025998830795288086,0.11482995748519897,465887,0,0,1,0.0711214542388916,0.0724760890007019,0.07366836071014404,0.08642494678497314,0.09118282794952393,0.0923582911491394,23.259994506835938,13.439994812011719,519.87939453125,156.4560546875,0.995999813079834,1,100,1,Aug-87,Aug-83,1
nashville,29,tn,42,62,1984,961,251,0,0,72,410,1438,1184,8788,17379,1854,10.251197814941406,0.046128034591674805,0.08566999435424805,475744,0,0,1,0.07148998975753784,0.0722396969795227,0.07275789976119995,0.0842355489730835,0.08908683061599731,0.09250479936599731,23.279998779296875,13.519996643066406,518.8916015625,178.9351806640625,1.0389995574951172,1,100,0,Aug-87,.,1
nashville,29,tn,42,62,1985,984,254,0,0,81,348,1588,1359,8587,17764,2136,10.457244873046875,0.019900083541870117,0.07999998331069946,481286,0,0,1,0.07184749841690063,0.07201039791107178,0.07187461853027344,0.0821114182472229,0.08705329895019531,0.09264689683914185,23.29998779296875,13.599998474121094,568.30419921875,174.0980224609375,1.0759992599487305,1,100,0,Aug-87,.,1
nashville,29,tn,42,62,1986,970,284,0,1,93,410,1953,1762,11380,19730,2919,10.992233276367188,0.049893856048583984,0.08032995462417603,470906,0,0,1,0.07219451665878296,0.07178783416748047,0.07101726531982422,0.08004963397979736,0.08507949113845825,0.0927848219871521,23.319992065429688,13.680000305175781,595.0322265625,199.5477294921875,1.0959997177124023,1,100,0,Aug-87,.,1
nashville,29,tn,42,62,1987,1019,287,1,0,99,509,2350,2295,11358,22602,3788,11.371772766113281,0.033945560455322266,0.06607997417449951,487097,0,0,1,0.07253146171569824,0.0715717077255249,0.07018476724624634,0.07804751396179199,0.08316278457641602,0.0929187536239624,23.339996337890625,13.759994506835938,616.5234375,220.432861328125,1.1359996795654297,0,100,1,Aug-87,.,1
nashville,29,tn,42,62,1988,1100,310,0,0,79,464,1954,2793,8866,20213,2816,11.771766662597656,0.034569501876831055,0.05774998664855957,502759,0,0,1,0.07285881042480469,0.0713617205619812,0.06937599182128906,0.07610249519348145,0.08130079507827759,0.09304887056350708,23.360000610351562,13.839996337890625,626.12890625,254.9041748046875,1.182999610900879,0,100,0,Aug-91,.,1
nashville,29,tn,42,62,1989,1021,296,0,0,69,478,1608,3075,8062,18989,2669,11.877418518066406,0.008934974670410156,0.05124998092651367,501398,0,0,1,0.07317698001861572,0.07115763425827026,0.06858992576599121,0.07421225309371948,0.07949113845825195,0.09317529201507568,23.379989624023438,13.919998168945312,658.064453125,194.354736328125,1.239999771118164,0,100,0,Aug-91,.,1
nashville,29,tn,42,62,1990,994,300,0,1,67,553,2164,4102,8892,20115,3467,12.088027954101562,0.01757669448852539,0.052169978618621826,499565,0,0,1,0.07348626852035522,0.07095921039581299,0.06782573461532593,0.07237440347671509,0.07773172855377197,0.09329825639724731,23.399993896484375,14,676.35791015625,217.29150390625,1.3069992065429688,0,100,0,Aug-91,.,1
nashville,29,tn,42,NA,1991,990,313,1,0,88,514,2648,4739,10321,21807,3841,NA,NA,0.06599998474121094,507328,0,0,1,0.0737871527671814,0.07076627016067505,0.06708240509033203,0.07058680057525635,0.07602041959762573,0.09341782331466675,23.419998168945312,14.079994201660156,678.228515625,242.06640625,NA,1,100,1,Aug-91,.,1
nashville,29,tn,42,NA,1992,1043,350,0,0,90,498,2668,5126,10238,26106,5138,NA,NA,0.0639999508857727,514771,0,0,1,0.07407987117767334,0.07057851552963257,0.06635910272598267,0.06884747743606567,0.07435524463653564,0.09353423118591309,23.439987182617188,14.159996032714844,680.09912109375,266.84130859375,NA,1,100,0,Aug-95,.,1
,29,,NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,Aug-95,.,1
,29,,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,Sep-95,.,1
,29,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,Sep-95,.,1
,29,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,Aug-98,.,1
,29,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,Aug-98,.,1
,29,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,Aug-99,.,1
,29,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,Aug-03,.,1
,30,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-62,.,0
,30,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,May-62,.,0
,30,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-66,.,0
,30,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-66,.,0
,30,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-66,.,0
,30,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,May-66,.,0
,30,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-70,.,0
,30,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-70,.,0
,30,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-70,.,0
neworleans,30,,18,72,1969,1388,255,0,0,NA,NA,NA,NA,NA,NA,NA,7.831062316894531,-0.0013897418975830078,0.050999999046325684,NA,0,0,1,0.09422516822814941,0.10924792289733887,0.11210548877716064,0.09654062986373901,0.07861441373825073,0.06742316484451294,NA,NA,NA,NA,NA,1,55,1,May-70,.,0
neworleans,30,la,18,72,1970,1454,391,1,0,100,324,3632,2270,11086,18421,8130,7.914947509765625,0.010654926300048828,0.06612998247146606,593000,0,0,1,0.09301692247390747,0.10614979267120361,0.1092292070388794,0.09627747535705566,0.08060860633850098,0.0703740119934082,45,21.29998779296875,538.65966796875,177.8349609375,0.3879997730255127,1,55,0,May-74,.,0
neworleans,30,la,18,72,1971,1428,351,0,0,116,325,3391,2109,10705,18984,8348,8.101234436035156,0.023263216018676758,0.07341998815536499,586333,0,0,1,0.0918426513671875,0.10313880443572998,0.10643386840820312,0.09602177143096924,0.08254677057266235,0.0732419490814209,46.029998779296875,21.1199951171875,587.654296875,192.592529296875,0.4049999713897705,1,55,0,May-74,.,0
neworleans,30,la,18,72,1972,1353,470,0,1,163,261,3001,2040,8428,15987,7123,8.488037109375,0.04664134979248047,0.07631999254226685,601177,0,0,1,0.09070092439651489,0.10021132230758667,0.10371607542037964,0.09577316045761108,0.08443111181259155,0.07603025436401367,47.05999755859375,20.939987182617188,626.7939453125,198.5645751953125,0.4179999828338623,1,55,0,May-74,.,0
neworleans,30,la,18,72,1973,1343,458,0,0,208,243,3033,2058,9224,14081,6352,8.8918914794921875,0.046482086181640625,0.06750994920730591,591338,0,0,1,0.08959043025970459,0.09736394882202148,0.10107260942459106,0.09553128480911255,0.08626395463943481,0.07874232530593872,48.089996337890625,20.759994506835938,614.86474609375,200.450439453125,0.4440000057220459,0,55,1,May-74,.,0
neworleans,30,la,18,72,1974,1383,454,1,0,199,260,3829,2282,9905,16019,6383,9.06085205078125,0.01882338523864746,0.06934994459152222,587337,0,0,1,0.08850997686386108,0.09459340572357178,0.09850054979324341,0.09529602527618408,0.08804726600646973,0.08138120174407959,49.1199951171875,20.579986572265625,602.43408203125,172.4136962890625,0.492999792098999,0,55,0,Apr-78,.,0
neworleans,30,la,18,72,1975,1647,289,0,1,158,237,3596,2002,9689,17989,6131,9.1078033447265625,0.0051686763763427734,0.07089996337890625,571934,0,0,1,0.08745825290679932,0.091896653175354,0.0959969162940979,0.09506696462631226,0.08978313207626343,0.0839497447013855,50.149993896484375,20.399993896484375,628.25244140625,157.9925537109375,0.5379996299743652,0,55,0,Apr-78,.,0
neworleans,30,la,18,72,1976,1510,503,0,0,170,264,2600,1776,8400,19440,5031,9.644989013671875,0.057306766510009766,0.06800997257232666,557327,0,0,1,0.08643412590026855,0.08927077054977417,0.0935591459274292,0.09484398365020752,0.09147334098815918,0.08645081520080566,51.17999267578125,20.219985961914062,676.62548828125,186.2916259765625,0.5689997673034668,1,55,0,Apr-78,.,0
neworleans,30,la,18,72,1977,1600,439,0,0,173,360,3279,2135,8692,19754,5504,9.981842041015625,0.03432965278625488,0.0695199966430664,587776,0,0,1,0.08543664216995239,0.08671301603317261,0.09118455648422241,0.09462672472000122,0.09311974048614502,0.0888870358467102,52.209991455078125,20.039993286132812,660.06591796875,186.4686279296875,0.6059999465942383,1,55,1,Apr-78,.,0
neworleans,30,la,18,72,1978,1532,366,1,0,216,406,4164,2849,10514,22183,5491,10.51226806640625,0.05177474021911621,0.06983000040054321,559160,0,0,1,0.0844646692276001,0.0842207670211792,0.0888708233833313,0.09441506862640381,0.09472399950027466,0.09126085042953491,53.239990234375,19.860000610351562,677.9140625,187.116455078125,0.6519999504089355,1,55,0,Apr-82,May-78,0
neworleans,30,la,18,72,1979,1482,502,0,1,242,423,5276,2953,12810,24687,6088,10.561981201171875,0.00471806526184082,0.06641995906829834,567656,0,0,1,0.08351725339889526,0.08179152011871338,0.08661556243896484,0.09420877695083618,0.09628766775131226,0.0935746431350708,54.269989013671875,19.67999267578125,662.5341796875,187.3277587890625,0.7259998321533203,1,55,0,Apr-82,May-82,0
neworleans,30,la,18,72,1980,1397,601,0,0,218,588,4647,2719,14154,25668,5581,10.536407470703125,-0.002424478530883789,0.06757998466491699,557761,0,0,1,0.08259350061416626,0.0794229507446289,0.08441656827926636,0.09400761127471924,0.09781229496002197,0.09583067893981934,55.29998779296875,19.5,648.05810546875,186.8931884765625,0.8239998817443848,0,55,0,Apr-82,May-82,0
neworleans,30,la,18,72,1981,1336,NA,0,0,217,453,4950,2501,13117,25305,5615,10.798675537109375,0.024587154388427734,0.08407998085021973,571771,0,0,1,0.08227097988128662,0.0794910192489624,0.08366888761520386,0.0921596884727478,0.09540033340454102,0.09470927715301514,55.959991455078125,19.959991455078125,686.46826171875,205.7205810546875,0.9089999198913574,0,55,1,Feb-82,May-82,0
neworleans,30,la,18,72,1982,1355,503,1,0,233,488,5106,2777,12320,23613,4946,10.601722717285156,-0.018407106399536133,0.10349994897842407,579338,0,0,1,0.08194708824157715,0.079559326171875,0.08291810750961304,0.09030419588088989,0.09297841787338257,0.09358334541320801,56.6199951171875,20.419998168945312,695.65234375,206.3555908203125,0.9649996757507324,0,55,0,Mar-86,May-82,0
neworleans,30,la,18,72,1983,1416,399,0,1,211,536,4550,2752,10782,20847,4845,10.498634338378906,-0.009771108627319336,0.11766999959945679,589508,0,0,1,0.08162188529968262,0.07962799072265625,0.0821642279624939,0.08844101428985596,0.09054654836654663,0.09245270490646362,57.279998779296875,20.879989624023438,686.8984375,211.5621337890625,0.995999813079834,0,55,0,Mar-86,.,0
neworleans,30,la,18,72,1984,1323,505,0,0,214,555,4705,3213,10821,22238,5234,10.525505065917969,0.00255584716796875,0.10041999816894531,576071,0,0,1,0.08129531145095825,0.0796968936920166,0.08140718936920166,0.08657008409500122,0.08810454607009888,0.09131741523742676,57.939971923828125,21.339996337890625,688.30615234375,223.8990478515625,1.0389995574951172,0,55,0,Feb-86,.,0
neworleans,30,la,18,72,1985,1378,386,0,0,152,451,4142,3477,10383,23433,6694,10.503715515136719,-0.0020723342895507812,0.11507999897003174,561364,0,0,1,0.08096742630004883,0.07976609468460083,0.0806470513343811,0.08469146490097046,0.08565247058868408,0.09017735719680786,58.5999755859375,21.79998779296875,679.82275390625,232.9637451171875,1.0759992599487305,0,55,1,Feb-86,.,0
neworleans,30,la,18,72,1986,1305,221,1,0,197,456,5165,3347,11561,26697,9466,10.278739929199219,-0.021651029586791992,0.13099992275238037,563927,0,0,1,0.08063817024230957,0.07983559370040894,0.07988375425338745,0.08280497789382935,0.0831902027130127,0.08903259038925171,59.259979248046875,22.259994506835938,716.2548828125,199.60205078125,1.0959997177124023,0,55,0,Feb-90,.,0
neworleans,30,la,18,72,1987,1333,403,0,1,205,359,3786,3328,11999,22365,8959,10.069541931152344,-0.02056288719177246,0.12007999420166016,549536,0,0,1,0.0803074836730957,0.07990539073944092,0.0791172981262207,0.08091068267822266,0.08071762323379517,0.08788305521011353,59.91998291015625,22.719985961914062,675.845703125,208.3939208984375,1.1359996795654297,0,55,0,Feb-90,.,0
neworleans,30,la,18,72,1988,1360,276,0,0,228,403,4729,3563,12322,21534,9681,10.3592529296875,0.028365135192871094,0.10916996002197266,538047,0,0,1,0.07997548580169678,0.07997548580169678,0.07834762334823608,0.07900840044021606,0.07823479175567627,0.08672875165939331,60.579986572265625,23.17999267578125,648.89453125,212.52587890625,1.182999610900879,0,55,0,May-90,.,0
neworleans,30,la,18,72,1989,NA,NA,0,0,251,388,5449,4115,12925,24935,11471,10.424186706542969,0.006248950958251953,0.07941997051239014,528589,0,0,1,0.07964205741882324,0.08004581928253174,0.07757467031478882,0.07709825038909912,0.07574152946472168,0.08556956052780151,61.239990234375,23.639999389648438,681.451171875,228.2257080078125,1.239999771118164,0,55,1,Mar-90,.,0
neworleans,30,la,18,72,1990,NA,NA,1,0,304,361,6048,4514,13624,24806,12142,11.010704040527344,0.05473899841308594,0.0625,496938,0,0,1,0.07930725812911987,0.08011651039123535,0.07679855823516846,0.0751800537109375,0.0732378363609314,0.08440560102462769,61.899993896484375,24.099990844726562,749.04345703125,244.83544921875,1.3069992065429688,0,55,0,Mar-94,.,0
neworleans,30,la,18,NA,1991,NA,NA,0,1,345,302,5969,4353,12400,20977,9892,NA,NA,0.07099997997283936,500791,0,0,1,0.0789710283279419,0.08018743991851807,0.07601916790008545,0.0732538104057312,0.07072359323501587,0.0832366943359375,62.55999755859375,24.55999755859375,774.90771484375,321.033203125,NA,0,55,0,Mar-94,.,0
neworleans,30,la,18,NA,1992,NA,NA,0,0,279,287,5341,4100,10967,20343,9124,NA,NA,0.08099997043609619,505008,0,0,1,0.0786333680152893,0.08025872707366943,0.07523643970489502,0.07131940126419067,0.0681988000869751,0.08206284046173096,63.220001220703125,25.019989013671875,800.771484375,397.230712890625,NA,0,55,0,Mar-94,.,0
,30,,NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,Mar-94,.,0
,30,,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-98,.,0
,30,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,May-98,.,0
,30,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,Feb-98,.,0
,30,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,Feb-98,.,0
,30,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,Feb-02,.,0
,30,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,Feb-02,.,0
,31,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0,Dec-61,.,0
,31,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1,Dec-65,.,0
,31,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0,Dec-65,.,0
,31,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0,Dec-65,.,0
,31,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0,Dec-65,.,0
,31,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1,Dec-69,.,0
,31,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0,Dec-69,.,0
,31,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0,Dec-69,.,0
,31,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0,Dec-69,.,0
newyork,31,,32,21,1969,31578,2017,1,0,NA,NA,NA,NA,NA,NA,NA,12.463211059570312,0.01702117919921875,0.034999996423721313,NA,0,0,1,0.07898670434951782,0.08388924598693848,0.08309221267700195,0.07735979557037354,0.07960909605026245,0.0727083683013916,NA,NA,NA,NA,NA,0,81,1,Dec-73,.,0
newyork,31,ny,32,21,1970,31671,2984,0,1,1117,2141,74102,31255,181694,193005,94835,12.512886047363281,0.003977537155151367,0.04457998275756836,7896000,0,0,1,0.07787197828292847,0.0821676254272461,0.08227777481079102,0.07765167951583862,0.07996475696563721,0.0739067792892456,21.099990844726562,17.199996948242188,788.65966796875,347.93798828125,0.3880000114440918,0,81,0,Dec-73,.,0
newyork,31,ny,32,21,1971,30685,2330,0,0,1466,2415,88994,33865,181331,187232,96624,12.72344970703125,0.016688108444213867,0.06557995080947876,7813000,0,0,1,0.07673758268356323,0.08041554689407349,0.08144897222518921,0.07794874906539917,0.08032667636871338,0.07512634992599487,21.509994506835938,17.139999389648438,879.01220703125,382.7158203125,0.4049999713897705,0,81,0,Dec-73,.,0
newyork,31,ny,32,21,1972,30828,1984,0,0,1691,3271,78202,37130,148046,134664,75865,13.193778991699219,0.036298274993896484,0.06691998243331909,7889920,0,0,1,0.07558292150497437,0.07863223552703857,0.08060532808303833,0.07825112342834473,0.08069503307342529,0.07636767625808716,21.919998168945312,17.079986572265625,976.076171875,433.01416015625,0.4179999828338623,0,81,0,Dec-73,.,0
newyork,31,ny,32,21,1973,29861,4427,1,0,1680,3735,72750,38148,149311,127500,82731,13.396392822265625,0.015240192413330078,0.05441999435424805,7843200,0,0,1,0.07440751791000366,0.07681691646575928,0.07974660396575928,0.07855886220932007,0.08107006549835205,0.07763135433197021,22.329986572265625,17.019989013671875,950.4501953125,452.70263671875,0.4440000057220459,0,81,1,Dec-77,.,0
newyork,31,ny,32,21,1974,31033,4620,0,1,1554,4054,77940,41068,158321,163157,73731,13.091278076171875,-0.023039579391479492,0.06374996900558472,7716600,0,0,1,0.07321077585220337,0.07496857643127441,0.07887226343154907,0.07887226343154907,0.08145183324813843,0.07891792058944702,22.739990234375,16.959991455078125,906.693359375,432.048583984375,0.492999792098999,0,81,0,Dec-77,.,0
newyork,31,ny,32,21,1975,NA,NA,0,0,1645,3866,83190,43481,177032,188832,83201,12.843864440917969,-0.01907968521118164,0.09507995843887329,7422504,0,0,1,0.07199215888977051,0.0730864405632019,0.07798188924789429,0.07919138669967651,0.08184069395065308,0.08022803068161011,23.149993896484375,16.899993896484375,920.07421875,431.2265625,0.5379996299743652,0,81,0,Dec-77,.,0
newyork,31,ny,32,21,1976,25789,3644,0,0,1622,3400,86183,42948,195243,232069,96682,12.984176635742188,0.010865449905395508,0.10241997241973877,7530492,0,0,1,0.07075095176696777,0.07116949558258057,0.0770750641822815,0.07951635122299194,0.082236647605896,0.08156239986419678,23.55999755859375,16.839996337890625,906.85400390625,493.8486328125,0.5689997673034668,0,81,0,Dec-77,.,0
newyork,31,ny,32,21,1977,24895,4672,1,0,1553,3899,74404,42056,178907,214838,94420,13.169960021972656,0.014207124710083008,0.09132999181747437,7481612,0,0,1,0.06948661804199219,0.06921672821044922,0.07615131139755249,0.07984745502471924,0.08264005184173584,0.08292162418365479,23.969985961914062,16.779998779296875,887.78857421875,490.098876953125,0.6059999465942383,0,81,1,Dec-81,.,0
newyork,31,ny,32,21,1978,24408,5035,0,1,1503,3882,74029,43271,164447,200110,83112,13.400306701660156,0.01733851432800293,0.07716995477676392,7242884,0,0,1,0.06819850206375122,0.06722724437713623,0.07521021366119385,0.08018475770950317,0.08305102586746216,0.08430647850036621,24.379989624023438,16.719985961914062,875.7666015625,453.987548828125,0.6519999504089355,0,81,0,Dec-81,Jan-78,0
newyork,31,ny,32,21,1979,23310,4702,0,0,1733,3875,82572,44203,178162,220817,89748,13.254814147949219,-0.01091623306274414,0.07124996185302734,7109420,0,0,1,0.06688582897186279,0.06519997119903564,0.07425117492675781,0.08052843809127808,0.08346980810165405,0.08571767807006836,24.789993286132812,16.659988403320312,826.4462890625,417.355224609375,0.7259998321533203,0,81,0,Dec-81,Jan-82,0
newyork,31,ny,32,21,1980,22590,4349,0,0,1812,3711,100550,43476,210703,249421,100478,13.010917663574219,-0.018572092056274414,0.07474994659423828,7035348,0,0,1,0.06554800271987915,0.06313371658325195,0.07327377796173096,0.08087879419326782,0.083896636962890625,0.08715593814849854,25.199996948242188,16.599990844726562,814.3203125,434.4658203125,0.8239998817443848,0,81,0,Nov-81,Jan-82,0
newyork,31,ny,32,21,1981,22467,5364,1,0,1826,3862,107475,43783,205825,258369,104706,13.039215087890625,0.0021724700927734375,0.07641994953155518,7070428,0,0,1,0.06622546911239624,0.06303691864013672,0.07202500104904175,0.07926839590072632,0.08339548110961914,0.0878714919090271,25.54998779296875,16.739990234375,796.4794921875,433.443359375,0.9089999198913574,0,81,1,Nov-81,Jan-82,0
newyork,31,ny,32,21,1982,22855,5876,0,1,1668,3547,95944,42784,172794,264400,107430,13.159408569335938,0.009175539016723633,0.08557999134063721,7096556,0,0,1,0.06689852476119995,0.06294071674346924,0.07078433036804199,0.07766848802566528,0.08289754390716553,0.08858233690261841,25.899993896484375,16.879989624023438,792.08740234375,466.138427734375,0.9649996757507324,0,81,0,Nov-85,Jan-82,0
